,dteday,hr,weekday,cnt_hour,weathersit,cnt_day
3807,2011-06-12,13,Monday,373,Clear,4460
3808,2011-06-12,14,Monday,315,Clear,4460
3809,2011-06-12,15,Monday,360,Clear,4460
3810,2011-06-12,16,Monday,350,Clear,4460
3811,2011-06-12,17,Monday,252,Clear,4460
3812,2011-06-12,18,Monday,256,Clear,4460
3813,2011-06-12,19,Monday,223,Clear,4460
3814,2011-06-12,20,Monday,206,Clear,4460
3815,2011-06-12,21,Monday,140,Clear,4460
3816,2011-06-12,22,Monday,128,Clear,4460
3817,2011-06-12,23,Monday,107,Clear,4460
3818,2011-06-13,0,Tuesday,28,Clear,5020
3819,2011-06-13,1,Tuesday,16,Clear,5020
3820,2011-06-13,2,Tuesday,10,Clear,5020
3821,2011-06-13,3,Tuesday,7,Clear,5020
3822,2011-06-13,4,Tuesday,4,Clear,5020
3823,2011-06-13,5,Tuesday,29,Clear,5020
3824,2011-06-13,6,Tuesday,105,Clear,5020
3825,2011-06-13,7,Tuesday,328,Clear,5020
3826,2011-06-13,8,Tuesday,476,Clear,5020
3827,2011-06-13,9,Tuesday,224,Clear,5020
3828,2011-06-13,10,Tuesday,118,Clear,5020
3829,2011-06-13,11,Tuesday,159,Clear,5020
3830,2011-06-13,12,Tuesday,196,Clear,5020
3831,2011-06-13,13,Tuesday,227,Clear,5020
3832,2011-06-13,14,Tuesday,200,Clear,5020
3833,2011-06-13,15,Tuesday,185,Clear,5020
3834,2011-06-13,16,Tuesday,326,Clear,5020
3835,2011-06-13,17,Tuesday,601,Clear,5020
3836,2011-06-13,18,Tuesday,586,Clear,5020
3837,2011-06-13,19,Tuesday,423,Clear,5020
3838,2011-06-13,20,Tuesday,331,Clear,5020
3839,2011-06-13,21,Tuesday,218,Clear,5020
3840,2011-06-13,22,Tuesday,134,Clear,5020
3841,2011-06-13,23,Tuesday,89,Clear,5020
3842,2011-06-14,0,Wednesday,31,Clear,4891
3843,2011-06-14,1,Wednesday,13,Clear,4891
3844,2011-06-14,2,Wednesday,10,Clear,4891
3845,2011-06-14,3,Wednesday,2,Clear,4891
3846,2011-06-14,4,Wednesday,3,Clear,4891
3847,2011-06-14,5,Wednesday,26,Clear,4891
3848,2011-06-14,6,Wednesday,113,Clear,4891
3849,2011-06-14,7,Wednesday,365,Clear,4891
3850,2011-06-14,8,Wednesday,486,Clear,4891
3851,2011-06-14,9,Wednesday,193,Clear,4891
3852,2011-06-14,10,Wednesday,130,Clear,4891
3853,2011-06-14,11,Wednesday,143,Clear,4891
3854,2011-06-14,12,Wednesday,169,Clear,4891
3855,2011-06-14,13,Wednesday,209,Clear,4891
3856,2011-06-14,14,Wednesday,159,Clear,4891
3857,2011-06-14,15,Wednesday,178,Clear,4891
3858,2011-06-14,16,Wednesday,330,Clear,4891
3859,2011-06-14,17,Wednesday,569,Clear,4891
3860,2011-06-14,18,Wednesday,538,Clear,4891
3861,2011-06-14,19,Wednesday,386,Clear,4891
3862,2011-06-14,20,Wednesday,297,Clear,4891
3863,2011-06-14,21,Wednesday,243,Clear,4891
3864,2011-06-14,22,Wednesday,188,Clear,4891
3865,2011-06-14,23,Wednesday,110,Clear,4891
3866,2011-06-15,0,Thursday,52,Clear,5180
3867,2011-06-15,1,Thursday,14,Clear,5180
3868,2011-06-15,2,Thursday,9,Clear,5180
3869,2011-06-15,3,Thursday,1,Clear,5180
3870,2011-06-15,4,Thursday,4,Clear,5180
3871,2011-06-15,5,Thursday,21,Clear,5180
3872,2011-06-15,6,Thursday,121,Clear,5180
3873,2011-06-15,7,Thursday,370,Clear,5180
3874,2011-06-15,8,Thursday,498,Clear,5180
3875,2011-06-15,9,Thursday,207,Clear,5180
3876,2011-06-15,10,Thursday,135,Clear,5180
3877,2011-06-15,11,Thursday,164,Clear,5180
3878,2011-06-15,12,Thursday,211,Clear,5180
3879,2011-06-15,13,Thursday,189,Clear,5180
3880,2011-06-15,14,Thursday,178,Clear,5180
3881,2011-06-15,15,Thursday,164,Clear,5180
3882,2011-06-15,16,Thursday,312,Clear,5180
3883,2011-06-15,17,Thursday,638,Clear,5180
3884,2011-06-15,18,Thursday,607,Clear,5180
3885,2011-06-15,19,Thursday,416,Clear,5180
3886,2011-06-15,20,Thursday,330,Clear,5180
3887,2011-06-15,21,Thursday,257,Clear,5180
3888,2011-06-15,22,Thursday,175,Clear,5180
3889,2011-06-15,23,Thursday,107,Clear,5180
3890,2011-06-16,0,Friday,47,Mist,3767
3891,2011-06-16,1,Friday,17,Mist,3767
3892,2011-06-16,2,Friday,5,Mist,3767
3893,2011-06-16,3,Friday,4,Mist,3767
3894,2011-06-16,4,Friday,6,Mist,3767
3895,2011-06-16,5,Friday,25,Mist,3767
3896,2011-06-16,6,Friday,112,Mist,3767
3897,2011-06-16,7,Friday,188,Mist,3767
3898,2011-06-16,8,Friday,388,Mist,3767
3899,2011-06-16,9,Friday,261,Mist,3767
3900,2011-06-16,10,Friday,121,Mist,3767
3901,2011-06-16,11,Friday,150,Mist,3767
3902,2011-06-16,12,Friday,206,Mist,3767
3903,2011-06-16,13,Friday,151,Mist,3767
3904,2011-06-16,14,Friday,153,Mist,3767
3905,2011-06-16,15,Friday,159,Mist,3767
3906,2011-06-16,16,Friday,294,Mist,3767
3907,2011-06-16,17,Friday,272,Mist,3767
3908,2011-06-16,18,Friday,325,Mist,3767
3909,2011-06-16,19,Friday,327,Mist,3767
3910,2011-06-16,20,Friday,201,Mist,3767
3911,2011-06-16,21,Friday,188,Mist,3767
3912,2011-06-16,22,Friday,151,Mist,3767
3913,2011-06-16,23,Friday,16,Mist,3767
3914,2011-06-17,0,Saturday,24,Clear,4844
3915,2011-06-17,1,Saturday,23,Clear,4844
3916,2011-06-17,2,Saturday,13,Clear,4844
3917,2011-06-17,3,Saturday,6,Clear,4844
3918,2011-06-17,4,Saturday,6,Clear,4844
3919,2011-06-17,5,Saturday,13,Clear,4844
3920,2011-06-17,6,Saturday,97,Clear,4844
3921,2011-06-17,7,Saturday,250,Clear,4844
3922,2011-06-17,8,Saturday,454,Clear,4844
3923,2011-06-17,9,Saturday,224,Clear,4844
3924,2011-06-17,10,Saturday,170,Clear,4844
3925,2011-06-17,11,Saturday,181,Clear,4844
3926,2011-06-17,12,Saturday,243,Clear,4844
3927,2011-06-17,13,Saturday,204,Clear,4844
3928,2011-06-17,14,Saturday,215,Clear,4844
3929,2011-06-17,15,Saturday,243,Clear,4844
3930,2011-06-17,16,Saturday,355,Clear,4844
3931,2011-06-17,17,Saturday,552,Clear,4844
3932,2011-06-17,18,Saturday,450,Clear,4844
3933,2011-06-17,19,Saturday,328,Clear,4844
3934,2011-06-17,20,Saturday,232,Clear,4844
3935,2011-06-17,21,Saturday,208,Clear,4844
3936,2011-06-17,22,Saturday,175,Clear,4844
3937,2011-06-17,23,Saturday,178,Clear,4844
3938,2011-06-18,0,Sunday,104,Clear,5119
3939,2011-06-18,1,Sunday,95,Clear,5119
3940,2011-06-18,2,Sunday,53,Clear,5119
3941,2011-06-18,3,Sunday,20,Clear,5119
3942,2011-06-18,4,Sunday,5,Clear,5119
3943,2011-06-18,5,Sunday,7,Clear,5119
3944,2011-06-18,6,Sunday,27,Clear,5119
3945,2011-06-18,7,Sunday,57,Clear,5119
3946,2011-06-18,8,Sunday,131,Clear,5119
3947,2011-06-18,9,Sunday,218,Clear,5119
3948,2011-06-18,10,Sunday,244,Clear,5119
3949,2011-06-18,11,Sunday,404,Clear,5119
3950,2011-06-18,12,Sunday,420,Clear,5119
3951,2011-06-18,13,Sunday,327,Clear,5119
3952,2011-06-18,14,Sunday,334,Clear,5119
3953,2011-06-18,15,Sunday,367,Clear,5119
3954,2011-06-18,16,Sunday,468,Clear,5119
3955,2011-06-18,17,Sunday,449,Clear,5119
3956,2011-06-18,18,Sunday,381,Clear,5119
3957,2011-06-18,19,Sunday,326,Clear,5119
3958,2011-06-18,20,Sunday,188,Clear,5119
3959,2011-06-18,21,Sunday,183,Clear,5119
3960,2011-06-18,22,Sunday,161,Clear,5119
3961,2011-06-18,23,Sunday,150,Clear,5119
3962,2011-06-19,0,Monday,89,Mist,4744
3963,2011-06-19,1,Monday,76,Mist,4744
3964,2011-06-19,2,Monday,72,Mist,4744
3965,2011-06-19,3,Monday,30,Mist,4744
3966,2011-06-19,4,Monday,17,Mist,4744
3967,2011-06-19,5,Monday,19,Mist,4744
3968,2011-06-19,6,Monday,33,Mist,4744
3969,2011-06-19,7,Monday,71,Mist,4744
3970,2011-06-19,8,Monday,84,Mist,4744
3971,2011-06-19,9,Monday,169,Mist,4744
3972,2011-06-19,10,Monday,244,Mist,4744
3973,2011-06-19,11,Monday,377,Mist,4744
3974,2011-06-19,12,Monday,396,Mist,4744
3975,2011-06-19,13,Monday,363,Mist,4744
3976,2011-06-19,14,Monday,317,Mist,4744
3977,2011-06-19,15,Monday,362,Mist,4744
3978,2011-06-19,16,Monday,378,Mist,4744
3979,2011-06-19,17,Monday,397,Mist,4744
3980,2011-06-19,18,Monday,296,Mist,4744
3981,2011-06-19,19,Monday,311,Mist,4744
3982,2011-06-19,20,Monday,232,Mist,4744
3983,2011-06-19,21,Monday,167,Mist,4744
3984,2011-06-19,22,Monday,152,Mist,4744
3985,2011-06-19,23,Monday,92,Mist,4744
3986,2011-06-20,0,Tuesday,26,Mist,4010
3987,2011-06-20,1,Tuesday,12,Mist,4010
3988,2011-06-20,2,Tuesday,2,Mist,4010
3989,2011-06-20,3,Tuesday,1,Mist,4010
3990,2011-06-20,4,Tuesday,3,Mist,4010
3991,2011-06-20,5,Tuesday,3,Mist,4010
3992,2011-06-20,6,Tuesday,26,Mist,4010
3993,2011-06-20,7,Tuesday,46,Mist,4010
3994,2011-06-20,8,Tuesday,221,Mist,4010
3995,2011-06-20,9,Tuesday,219,Mist,4010
3996,2011-06-20,10,Tuesday,91,Mist,4010
3997,2011-06-20,11,Tuesday,94,Mist,4010
3998,2011-06-20,12,Tuesday,162,Mist,4010
3999,2011-06-20,13,Tuesday,179,Mist,4010
4000,2011-06-20,14,Tuesday,175,Mist,4010
4001,2011-06-20,15,Tuesday,205,Mist,4010
4002,2011-06-20,16,Tuesday,299,Mist,4010
4003,2011-06-20,17,Tuesday,565,Mist,4010
4004,2011-06-20,18,Tuesday,538,Mist,4010
4005,2011-06-20,19,Tuesday,431,Mist,4010
4006,2011-06-20,20,Tuesday,316,Mist,4010
4007,2011-06-20,21,Tuesday,206,Mist,4010
4008,2011-06-20,22,Tuesday,130,Mist,4010
4009,2011-06-20,23,Tuesday,60,Mist,4010
4010,2011-06-21,0,Wednesday,33,Mist,4835
4011,2011-06-21,1,Wednesday,14,Mist,4835
4012,2011-06-21,2,Wednesday,6,Mist,4835
4013,2011-06-21,3,Wednesday,2,Mist,4835
4014,2011-06-21,4,Wednesday,9,Mist,4835
4015,2011-06-21,5,Wednesday,25,Mist,4835
4016,2011-06-21,6,Wednesday,115,Mist,4835
4017,2011-06-21,7,Wednesday,309,Mist,4835
4018,2011-06-21,8,Wednesday,401,Mist,4835
4019,2011-06-21,9,Wednesday,275,Mist,4835
4020,2011-06-21,10,Wednesday,161,Mist,4835
4021,2011-06-21,11,Wednesday,171,Mist,4835
4022,2011-06-21,12,Wednesday,189,Mist,4835
4023,2011-06-21,13,Wednesday,207,Mist,4835
4024,2011-06-21,14,Wednesday,152,Mist,4835
4025,2011-06-21,15,Wednesday,170,Mist,4835
4026,2011-06-21,16,Wednesday,335,Mist,4835
4027,2011-06-21,17,Wednesday,572,Mist,4835
4028,2011-06-21,18,Wednesday,536,Mist,4835
4029,2011-06-21,19,Wednesday,425,Mist,4835
4030,2011-06-21,20,Wednesday,326,Mist,4835
4031,2011-06-21,21,Wednesday,229,Mist,4835
4032,2011-06-21,22,Wednesday,109,Mist,4835
4033,2011-06-21,23,Wednesday,64,Mist,4835
4034,2011-06-22,0,Thursday,33,Clear,4507
4035,2011-06-22,1,Thursday,21,Clear,4507
4036,2011-06-22,2,Thursday,7,Clear,4507
4037,2011-06-22,3,Thursday,7,Clear,4507
4038,2011-06-22,4,Thursday,11,Clear,4507
4039,2011-06-22,5,Thursday,23,Clear,4507
4040,2011-06-22,6,Thursday,122,Clear,4507
4041,2011-06-22,7,Thursday,311,Clear,4507
4042,2011-06-22,8,Thursday,423,Clear,4507
4043,2011-06-22,9,Thursday,219,Clear,4507
4044,2011-06-22,10,Thursday,135,Clear,4507
4045,2011-06-22,11,Thursday,145,Clear,4507
4046,2011-06-22,12,Thursday,188,Clear,4507
4047,2011-06-22,13,Thursday,147,Clear,4507
4048,2011-06-22,14,Thursday,145,Clear,4507
4049,2011-06-22,15,Thursday,146,Clear,4507
4050,2011-06-22,16,Thursday,258,Clear,4507
4051,2011-06-22,17,Thursday,529,Clear,4507
4052,2011-06-22,18,Thursday,513,Clear,4507
4053,2011-06-22,19,Thursday,342,Clear,4507
4054,2011-06-22,20,Thursday,282,Clear,4507
4055,2011-06-22,21,Thursday,247,Clear,4507
4056,2011-06-22,22,Thursday,148,Clear,4507
4057,2011-06-22,23,Thursday,105,Clear,4507
4058,2011-06-23,0,Friday,49,Mist,4790
4059,2011-06-23,1,Friday,31,Mist,4790
4060,2011-06-23,2,Friday,4,Mist,4790
4061,2011-06-23,3,Friday,5,Mist,4790
4062,2011-06-23,4,Friday,7,Mist,4790
4063,2011-06-23,5,Friday,24,Mist,4790
4064,2011-06-23,6,Friday,100,Mist,4790
4065,2011-06-23,7,Friday,327,Mist,4790
4066,2011-06-23,8,Friday,432,Mist,4790
4067,2011-06-23,9,Friday,227,Mist,4790
4068,2011-06-23,10,Friday,127,Mist,4790
4069,2011-06-23,11,Friday,136,Mist,4790
4070,2011-06-23,12,Friday,160,Mist,4790
4071,2011-06-23,13,Friday,186,Mist,4790
4072,2011-06-23,14,Friday,149,Mist,4790
4073,2011-06-23,15,Friday,189,Mist,4790
4074,2011-06-23,16,Friday,275,Mist,4790
4075,2011-06-23,17,Friday,569,Mist,4790
4076,2011-06-23,18,Friday,540,Mist,4790
4077,2011-06-23,19,Friday,400,Mist,4790
4078,2011-06-23,20,Friday,352,Mist,4790
4079,2011-06-23,21,Friday,234,Mist,4790
4080,2011-06-23,22,Friday,162,Mist,4790
4081,2011-06-23,23,Friday,105,Mist,4790
4082,2011-06-24,0,Saturday,63,Clear,4991
4083,2011-06-24,1,Saturday,28,Clear,4991
4084,2011-06-24,2,Saturday,14,Clear,4991
4085,2011-06-24,3,Saturday,5,Clear,4991
4086,2011-06-24,4,Saturday,9,Clear,4991
4087,2011-06-24,5,Saturday,20,Clear,4991
4088,2011-06-24,6,Saturday,91,Clear,4991
4089,2011-06-24,7,Saturday,268,Clear,4991
4090,2011-06-24,8,Saturday,466,Clear,4991
4091,2011-06-24,9,Saturday,231,Clear,4991
4092,2011-06-24,10,Saturday,145,Clear,4991
4093,2011-06-24,11,Saturday,203,Clear,4991
4094,2011-06-24,12,Saturday,201,Clear,4991
4095,2011-06-24,13,Saturday,221,Clear,4991
4096,2011-06-24,14,Saturday,229,Clear,4991
4097,2011-06-24,15,Saturday,216,Clear,4991
4098,2011-06-24,16,Saturday,327,Clear,4991
4099,2011-06-24,17,Saturday,557,Clear,4991
4100,2011-06-24,18,Saturday,452,Clear,4991
4101,2011-06-24,19,Saturday,385,Clear,4991
4102,2011-06-24,20,Saturday,288,Clear,4991
4103,2011-06-24,21,Saturday,233,Clear,4991
4104,2011-06-24,22,Saturday,167,Clear,4991
4105,2011-06-24,23,Saturday,172,Clear,4991
4106,2011-06-25,0,Sunday,116,Clear,5202
4107,2011-06-25,1,Sunday,95,Clear,5202
4108,2011-06-25,2,Sunday,59,Clear,5202
4109,2011-06-25,3,Sunday,39,Clear,5202
4110,2011-06-25,4,Sunday,11,Clear,5202
4111,2011-06-25,5,Sunday,14,Clear,5202
4112,2011-06-25,6,Sunday,29,Clear,5202
4113,2011-06-25,7,Sunday,42,Clear,5202
4114,2011-06-25,8,Sunday,112,Clear,5202
4115,2011-06-25,9,Sunday,186,Clear,5202
4116,2011-06-25,10,Sunday,302,Clear,5202
4117,2011-06-25,11,Sunday,331,Clear,5202
4118,2011-06-25,12,Sunday,392,Clear,5202
4119,2011-06-25,13,Sunday,371,Clear,5202
4120,2011-06-25,14,Sunday,383,Clear,5202
4121,2011-06-25,15,Sunday,392,Clear,5202
4122,2011-06-25,16,Sunday,410,Clear,5202
4123,2011-06-25,17,Sunday,399,Clear,5202
4124,2011-06-25,18,Sunday,307,Clear,5202
4125,2011-06-25,19,Sunday,375,Clear,5202
4126,2011-06-25,20,Sunday,269,Clear,5202
4127,2011-06-25,21,Sunday,202,Clear,5202
4128,2011-06-25,22,Sunday,187,Clear,5202
4129,2011-06-25,23,Sunday,179,Clear,5202
4130,2011-06-26,0,Monday,115,Clear,5305
4131,2011-06-26,1,Monday,90,Clear,5305
4132,2011-06-26,2,Monday,87,Clear,5305
4133,2011-06-26,3,Monday,34,Clear,5305
4134,2011-06-26,4,Monday,11,Clear,5305
4135,2011-06-26,5,Monday,12,Clear,5305
4136,2011-06-26,6,Monday,20,Clear,5305
4137,2011-06-26,7,Monday,51,Clear,5305
4138,2011-06-26,8,Monday,107,Clear,5305
4139,2011-06-26,9,Monday,206,Clear,5305
4140,2011-06-26,10,Monday,332,Clear,5305
4141,2011-06-26,11,Monday,346,Clear,5305
4142,2011-06-26,12,Monday,443,Clear,5305
4143,2011-06-26,13,Monday,442,Clear,5305
4144,2011-06-26,14,Monday,443,Clear,5305
4145,2011-06-26,15,Monday,403,Clear,5305
4146,2011-06-26,16,Monday,455,Clear,5305
4147,2011-06-26,17,Monday,421,Clear,5305
4148,2011-06-26,18,Monday,382,Clear,5305
4149,2011-06-26,19,Monday,317,Clear,5305
4150,2011-06-26,20,Monday,213,Clear,5305
4151,2011-06-26,21,Monday,183,Clear,5305
4152,2011-06-26,22,Monday,114,Clear,5305
4153,2011-06-26,23,Monday,78,Clear,5305
4154,2011-06-27,0,Tuesday,32,Mist,4708
4155,2011-06-27,1,Tuesday,15,Mist,4708
4156,2011-06-27,2,Tuesday,6,Mist,4708
4157,2011-06-27,3,Tuesday,2,Mist,4708
4158,2011-06-27,4,Tuesday,9,Mist,4708
4159,2011-06-27,5,Tuesday,22,Mist,4708
4160,2011-06-27,6,Tuesday,94,Mist,4708
4161,2011-06-27,7,Tuesday,261,Mist,4708
4162,2011-06-27,8,Tuesday,447,Mist,4708
4163,2011-06-27,9,Tuesday,187,Mist,4708
4164,2011-06-27,10,Tuesday,150,Mist,4708
4165,2011-06-27,11,Tuesday,150,Mist,4708
4166,2011-06-27,12,Tuesday,170,Mist,4708
4167,2011-06-27,13,Tuesday,164,Mist,4708
4168,2011-06-27,14,Tuesday,158,Mist,4708
4169,2011-06-27,15,Tuesday,202,Mist,4708
4170,2011-06-27,16,Tuesday,275,Mist,4708
4171,2011-06-27,17,Tuesday,604,Mist,4708
4172,2011-06-27,18,Tuesday,591,Mist,4708
4173,2011-06-27,19,Tuesday,396,Mist,4708
4174,2011-06-27,20,Tuesday,305,Mist,4708
4175,2011-06-27,21,Tuesday,242,Mist,4708
4176,2011-06-27,22,Tuesday,145,Mist,4708
4177,2011-06-27,23,Tuesday,81,Mist,4708
4178,2011-06-28,0,Wednesday,30,Clear,4648
4179,2011-06-28,1,Wednesday,13,Clear,4648
4180,2011-06-28,2,Wednesday,11,Clear,4648
4181,2011-06-28,3,Wednesday,2,Clear,4648
4182,2011-06-28,4,Wednesday,8,Clear,4648
4183,2011-06-28,5,Wednesday,21,Clear,4648
4184,2011-06-28,6,Wednesday,124,Clear,4648
4185,2011-06-28,7,Wednesday,347,Clear,4648
4186,2011-06-28,8,Wednesday,456,Clear,4648
4187,2011-06-28,9,Wednesday,246,Clear,4648
4188,2011-06-28,10,Wednesday,157,Clear,4648
4189,2011-06-28,11,Wednesday,167,Clear,4648
4190,2011-06-28,12,Wednesday,202,Clear,4648
4191,2011-06-28,13,Wednesday,189,Clear,4648
4192,2011-06-28,14,Wednesday,160,Clear,4648
4193,2011-06-28,15,Wednesday,166,Clear,4648
4194,2011-06-28,16,Wednesday,261,Clear,4648
4195,2011-06-28,17,Wednesday,579,Clear,4648
4196,2011-06-28,18,Wednesday,504,Clear,4648
4197,2011-06-28,19,Wednesday,299,Clear,4648
4198,2011-06-28,20,Wednesday,296,Clear,4648
4199,2011-06-28,21,Wednesday,195,Clear,4648
4200,2011-06-28,22,Wednesday,134,Clear,4648
4201,2011-06-28,23,Wednesday,81,Clear,4648
4202,2011-06-29,0,Thursday,36,Clear,5225
4203,2011-06-29,1,Thursday,28,Clear,5225
4204,2011-06-29,2,Thursday,16,Clear,5225
4205,2011-06-29,3,Thursday,5,Clear,5225
4206,2011-06-29,4,Thursday,5,Clear,5225
4207,2011-06-29,5,Thursday,22,Clear,5225
4208,2011-06-29,6,Thursday,116,Clear,5225
4209,2011-06-29,7,Thursday,336,Clear,5225
4210,2011-06-29,8,Thursday,540,Clear,5225
4211,2011-06-29,9,Thursday,221,Clear,5225
4212,2011-06-29,10,Thursday,126,Clear,5225
4213,2011-06-29,11,Thursday,170,Clear,5225
4214,2011-06-29,12,Thursday,243,Clear,5225
4215,2011-06-29,13,Thursday,231,Clear,5225
4216,2011-06-29,14,Thursday,188,Clear,5225
4217,2011-06-29,15,Thursday,189,Clear,5225
4218,2011-06-29,16,Thursday,328,Clear,5225
4219,2011-06-29,17,Thursday,570,Clear,5225
4220,2011-06-29,18,Thursday,588,Clear,5225
4221,2011-06-29,19,Thursday,401,Clear,5225
4222,2011-06-29,20,Thursday,333,Clear,5225
4223,2011-06-29,21,Thursday,221,Clear,5225
4224,2011-06-29,22,Thursday,183,Clear,5225
4225,2011-06-29,23,Thursday,129,Clear,5225
4226,2011-06-30,0,Friday,54,Clear,5515
4227,2011-06-30,1,Friday,32,Clear,5515
4228,2011-06-30,2,Friday,8,Clear,5515
4229,2011-06-30,3,Friday,9,Clear,5515
4230,2011-06-30,4,Friday,6,Clear,5515
4231,2011-06-30,5,Friday,25,Clear,5515
4232,2011-06-30,6,Friday,123,Clear,5515
4233,2011-06-30,7,Friday,320,Clear,5515
4234,2011-06-30,8,Friday,555,Clear,5515
4235,2011-06-30,9,Friday,260,Clear,5515
4236,2011-06-30,10,Friday,132,Clear,5515
4237,2011-06-30,11,Friday,169,Clear,5515
4238,2011-06-30,12,Friday,233,Clear,5515
4239,2011-06-30,13,Friday,232,Clear,5515
4240,2011-06-30,14,Friday,163,Clear,5515
4241,2011-06-30,15,Friday,240,Clear,5515
4242,2011-06-30,16,Friday,323,Clear,5515
4243,2011-06-30,17,Friday,594,Clear,5515
4244,2011-06-30,18,Friday,586,Clear,5515
4245,2011-06-30,19,Friday,455,Clear,5515
4246,2011-06-30,20,Friday,340,Clear,5515
4247,2011-06-30,21,Friday,323,Clear,5515
4248,2011-06-30,22,Friday,207,Clear,5515
4249,2011-06-30,23,Friday,126,Clear,5515
4250,2011-07-01,0,Saturday,68,Clear,5362
4251,2011-07-01,1,Saturday,31,Clear,5362
4252,2011-07-01,2,Saturday,13,Clear,5362
4253,2011-07-01,3,Saturday,11,Clear,5362
4254,2011-07-01,4,Saturday,6,Clear,5362
4255,2011-07-01,5,Saturday,30,Clear,5362
4256,2011-07-01,6,Saturday,108,Clear,5362
4257,2011-07-01,7,Saturday,243,Clear,5362
4258,2011-07-01,8,Saturday,492,Clear,5362
4259,2011-07-01,9,Saturday,260,Clear,5362
4260,2011-07-01,10,Saturday,170,Clear,5362
4261,2011-07-01,11,Saturday,214,Clear,5362
4262,2011-07-01,12,Saturday,263,Clear,5362
4263,2011-07-01,13,Saturday,292,Clear,5362
4264,2011-07-01,14,Saturday,303,Clear,5362
4265,2011-07-01,15,Saturday,381,Clear,5362
4266,2011-07-01,16,Saturday,427,Clear,5362
4267,2011-07-01,17,Saturday,461,Clear,5362
4268,2011-07-01,18,Saturday,422,Clear,5362
4269,2011-07-01,19,Saturday,318,Clear,5362
4270,2011-07-01,20,Saturday,269,Clear,5362
4271,2011-07-01,21,Saturday,218,Clear,5362
4272,2011-07-01,22,Saturday,222,Clear,5362
4273,2011-07-01,23,Saturday,140,Clear,5362
4274,2011-07-02,0,Sunday,115,Clear,5119
4275,2011-07-02,1,Sunday,78,Clear,5119
4276,2011-07-02,2,Sunday,52,Clear,5119
4277,2011-07-02,3,Sunday,26,Clear,5119
4278,2011-07-02,4,Sunday,11,Clear,5119
4279,2011-07-02,5,Sunday,14,Clear,5119
4280,2011-07-02,6,Sunday,32,Clear,5119
4281,2011-07-02,7,Sunday,45,Clear,5119
4282,2011-07-02,8,Sunday,132,Clear,5119
4283,2011-07-02,9,Sunday,179,Clear,5119
4284,2011-07-02,10,Sunday,271,Clear,5119
4285,2011-07-02,11,Sunday,357,Clear,5119
4286,2011-07-02,12,Sunday,374,Clear,5119
4287,2011-07-02,13,Sunday,404,Clear,5119
4288,2011-07-02,14,Sunday,392,Clear,5119
4289,2011-07-02,15,Sunday,331,Clear,5119
4290,2011-07-02,16,Sunday,398,Clear,5119
4291,2011-07-02,17,Sunday,349,Clear,5119
4292,2011-07-02,18,Sunday,383,Clear,5119
4293,2011-07-02,19,Sunday,305,Clear,5119
4294,2011-07-02,20,Sunday,284,Clear,5119
4295,2011-07-02,21,Sunday,232,Clear,5119
4296,2011-07-02,22,Sunday,201,Clear,5119
4297,2011-07-02,23,Sunday,154,Clear,5119
4298,2011-07-03,0,Monday,144,Mist,4649
4299,2011-07-03,1,Monday,78,Mist,4649
4300,2011-07-03,2,Monday,69,Mist,4649
4301,2011-07-03,3,Monday,33,Mist,4649
4302,2011-07-03,4,Monday,5,Mist,4649
4303,2011-07-03,5,Monday,1,Mist,4649
4304,2011-07-03,6,Monday,3,Mist,4649
4305,2011-07-03,7,Monday,25,Mist,4649
4306,2011-07-03,8,Monday,92,Mist,4649
4307,2011-07-03,9,Monday,181,Mist,4649
4308,2011-07-03,10,Monday,264,Mist,4649
4309,2011-07-03,11,Monday,390,Mist,4649
4310,2011-07-03,12,Monday,404,Mist,4649
4311,2011-07-03,13,Monday,421,Mist,4649
4312,2011-07-03,14,Monday,375,Mist,4649
4313,2011-07-03,15,Monday,376,Mist,4649
4314,2011-07-03,16,Monday,414,Mist,4649
4315,2011-07-03,17,Monday,358,Mist,4649
4316,2011-07-03,18,Monday,181,Mist,4649
4317,2011-07-03,19,Monday,183,Mist,4649
4318,2011-07-03,20,Monday,176,Mist,4649
4319,2011-07-03,21,Monday,167,Mist,4649
4320,2011-07-03,22,Monday,162,Mist,4649
4321,2011-07-03,23,Monday,147,Mist,4649
4322,2011-07-04,0,Tuesday,140,Mist,6043
4323,2011-07-04,1,Tuesday,119,Mist,6043
4324,2011-07-04,2,Tuesday,63,Mist,6043
4325,2011-07-04,3,Tuesday,26,Mist,6043
4326,2011-07-04,4,Tuesday,12,Mist,6043
4327,2011-07-04,5,Tuesday,4,Mist,6043
4328,2011-07-04,6,Tuesday,16,Mist,6043
4329,2011-07-04,7,Tuesday,36,Mist,6043
4330,2011-07-04,8,Tuesday,86,Mist,6043
4331,2011-07-04,9,Tuesday,238,Mist,6043
4332,2011-07-04,10,Tuesday,280,Mist,6043
4333,2011-07-04,11,Tuesday,349,Mist,6043
4334,2011-07-04,12,Tuesday,447,Mist,6043
4335,2011-07-04,13,Tuesday,423,Mist,6043
4336,2011-07-04,14,Tuesday,408,Mist,6043
4337,2011-07-04,15,Tuesday,408,Mist,6043
4338,2011-07-04,16,Tuesday,452,Mist,6043
4339,2011-07-04,17,Tuesday,436,Mist,6043
4340,2011-07-04,18,Tuesday,418,Mist,6043
4341,2011-07-04,19,Tuesday,375,Mist,6043
